order_id,customer_id,product_category,product_subcategory,brand,delivery_status,assembly_service_requested,payment_method,product_price,shipping_cost,assembly_cost,total_amount,delivery_window_days,customer_rating
62565,1960,Living Room,TV Stand,HomeGoods,Pending,FALSE,Debit Card,392.91,37.02,0,429.93,9,NIL
10282,7396,Living Room,Side Table,Unknown,Failed Delivery,FALSE,Apple Pay,1694.91,63.76,0,1758.67,14,4.3
47388,7930,Living Room,Sofa,Crate & Barrel,Rescheduled,TRUE,Debit Card,748.41,112.28,45.92,906.61,8,1.1
75909,9701,Living Room,Side Table,Pottery Barn,Rescheduled,TRUE,Bank Transfer,1176.35,149.51,132.12,1457.98,2,2.2
51467,5272,Living Room,TV Stand,West Elm,Rescheduled,FALSE,Google Pay,651.49,77.45,0,728.94,10,3
61876,3144,Living Room,Side Table,Target,Cancelled,FALSE,PayPal,337.8,57.97,0,395.77,8,3.4
19602,9808,Living Room,Armchair,IKEA,Rescheduled,FALSE,Google Pay,508.05,0,0,508.05,13,1.2
44760,3170,Living Room,Coffee Table,CB2,Rescheduled,FALSE,Google Pay,2442.69,129.49,0,2572.18,9,4
25129,2753,Living Room,Ottoman,Wayfair,Cancelled,FALSE,Credit Card,1756.23,148.02,0,1904.25,13,2.2
54942,4335,Living Room,Sofa,HomeGoods,Failed Delivery,TRUE,Debit Card,1700.29,0,70.89,1771.18,14,4.7
14722,7049,Living Room,TV Stand,West Elm,Delivered,FALSE,Debit Card,1264.91,92.41,0,1357.32,14,2.8
66333,3088,Living Room,Coffee Table,World Market,Delivered,TRUE,Google Pay,1903.24,73.43,28.5,2005.17,5,4.7
33206,7755,Living Room,TV Stand,World Market,In Transit,FALSE,Apple Pay,1472.62,122,0,1594.62,3,1.9
44970,3608,Living Room,Sofa,Overstock,Cancelled,FALSE,Apple Pay,1424.09,51.67,0,1475.76,9,1.1
46585,6753,Living Room,Sofa,West Elm,Failed Delivery,FALSE,Apple Pay,211.95,48.12,0,260.07,13,1.5
25118,5279,Living Room,Coffee Table,HomeGoods,Cancelled,FALSE,Google Pay,900.71,83.22,0,983.93,13,2.8
78146,9821,Living Room,TV Stand,Overstock,In Transit,TRUE,Google Pay,302.77,78.31,164.8,545.88,11,4.7
52753,7592,Living Room,Ottoman,West Elm,Failed Delivery,FALSE,Google Pay,270.98,82.08,0,353.06,1,3.2
97153,7211,Living Room,Coffee Table,CB2,Pending,FALSE,Google Pay,682.72,118.91,0,801.63,3,4.1
90676,5930,Living Room,Coffee Table,West Elm,In Transit,FALSE,Debit Card,2414.38,141.88,0,2556.26,14,3.8
10053,5978,Living Room,Side Table,Pottery Barn,Delivered,FALSE,Google Pay,2027.58,90.29,0,2117.87,12,2.5
47606,4443,Living Room,Side Table,Unknown,Failed Delivery,FALSE,Debit Card,414.23,97.91,0,512.14,14,NIL
70946,8238,Living Room,Coffee Table,Urban Outfitters,Delivered,FALSE,Debit Card,1214.96,0,0,1214.96,4,4.6
47196,9445,Living Room,Sofa,Urban Outfitters,In Transit,TRUE,Apple Pay,920.71,63.71,53.42,1037.84,10,NIL
22240,4848,Living Room,Ottoman,Overstock,Rescheduled,TRUE,PayPal,1879.02,92.94,63.85,2035.81,2,3.4
39444,4262,Living Room,Coffee Table,HomeGoods,Delivered,TRUE,Google Pay,1349.04,102.83,193.39,1645.26,3,4.4
69692,7790,Living Room,Armchair,Target,Rescheduled,TRUE,Google Pay,1608.28,0,25.32,1633.6,3,1.7
63424,6421,Living Room,Side Table,HomeGoods,Delivered,FALSE,Google Pay,202.95,,0,256.9,3,3
64496,2020,Living Room,TV Stand,HomeGoods,Cancelled,TRUE,Debit Card,591.24,123.2,159.4,873.84,10,3.8
61116,7865,Living Room,Armchair,Ashley Furniture,Failed Delivery,FALSE,Cash on Delivery,2082.33,103.55,0,2185.88,10,2.9
89069,4613,Living Room,Armchair,Ashley Furniture,Pending,TRUE,Apple Pay,380.25,76.23,91.71,548.19,5,3.9
45774,8140,Living Room,Sofa,HomeGoods,Delivered,FALSE,Apple Pay,1494.17,0,0,1494.17,14,2.4
33819,1823,Living Room,Sofa,Wayfair,Cancelled,FALSE,Credit Card,1376.48,134.33,0,1510.81,9,3.4
95215,2124,Living Room,Ottoman,Urban Outfitters,Pending,FALSE,Bank Transfer,658.65,51.41,0,710.06,13,1.8
58351,3749,Living Room,Sofa,Ashley Furniture,Pending,FALSE,Cash on Delivery,2070.31,135.22,0,2205.53,13,2.7
89415,2876,Living Room,Sofa,Overstock,Pending,FALSE,PayPal,2159.6,67.05,0,2226.65,8,2.1
55508,9728,Living Room,Coffee Table,Unknown,Pending,FALSE,Cash on Delivery,2141.93,126.74,0,2268.67,12,3.9
94874,6590,Living Room,Armchair,Pottery Barn,Pending,TRUE,Google Pay,306.95,72.49,218.61,598.05,10,1.5
67091,5397,Living Room,Armchair,IKEA,Delivered,FALSE,Apple Pay,293.46,45.93,0,339.39,3,4.4
33834,8988,Living Room,Side Table,IKEA,In Transit,FALSE,Cash on Delivery,1777.9,0,0,1777.9,1,NIL
46655,5526,Living Room,TV Stand,HomeGoods,Rescheduled,TRUE,PayPal,1960.13,89.51,173.45,2223.09,4,NIL
82768,4937,Living Room,TV Stand,World Market,In Transit,FALSE,Google Pay,1624.89,81.78,0,1706.67,6,2.2
35105,4545,Living Room,Sofa,Ashley Furniture,In Transit,FALSE,Apple Pay,665.4,100.44,0,765.84,14,NIL
48829,4727,Living Room,Coffee Table,Urban Outfitters,Failed Delivery,FALSE,Cash on Delivery,1179.96,76.13,0,1256.09,10,2.1
83772,5978,Living Room,TV Stand,Target,Delivered,FALSE,Debit Card,1031.69,,0,1100.41,4,4.8
89471,4697,Living Room,Coffee Table,World Market,Pending,FALSE,Apple Pay,1169.5,0,0,1169.5,13,2
78494,7232,Living Room,Side Table,Overstock,Delivered,FALSE,PayPal,575.69,0,0,575.69,8,1.4
30585,4929,Living Room,Sofa,Pottery Barn,Cancelled,FALSE,Debit Card,803.64,0,0,803.64,5,4
19329,4824,Living Room,Ottoman,Pottery Barn,Cancelled,FALSE,Credit Card,250.9,97.92,0,348.82,5,NIL
65723,2880,Living Room,TV Stand,Pottery Barn,In Transit,TRUE,Debit Card,384.51,81.29,31.66,497.46,7,NIL
94886,3441,Living Room,Ottoman,West Elm,Cancelled,FALSE,Bank Transfer,1731.82,0,0,1731.82,11,4.7
44816,3330,Living Room,Side Table,Urban Outfitters,In Transit,FALSE,Credit Card,2356.07,,0,2431.4,4,1.2
67560,3037,Living Room,Side Table,CB2,Rescheduled,TRUE,Debit Card,1068.87,75.07,255.99,1399.93,9,3.8
74722,8172,Living Room,Sofa,World Market,Cancelled,TRUE,Cash on Delivery,2120.94,0,55.35,2176.29,4,NIL
66626,6280,Living Room,Armchair,World Market,Delivered,FALSE,Google Pay,2042.35,0,0,2042.35,14,3.8
89129,5102,Living Room,Side Table,Crate & Barrel,Cancelled,TRUE,Debit Card,361.89,47.79,27.53,437.21,4,1.8
46458,3973,Living Room,Ottoman,Target,Delivered,FALSE,Cash on Delivery,1677.19,0,0,1677.19,2,4.7
62976,9431,Living Room,Side Table,Ashley Furniture,Cancelled,TRUE,Apple Pay,792.66,150,122.56,1065.22,6,3.6
17104,4073,Living Room,Ottoman,Overstock,Cancelled,TRUE,Bank Transfer,1425.81,68.41,44.14,1538.36,7,2.2
25915,1472,Living Room,Side Table,World Market,Cancelled,FALSE,Google Pay,1389.03,0,0,1389.03,2,1.5
30758,6091,Living Room,Sofa,Crate & Barrel,Rescheduled,FALSE,Debit Card,462.58,58.7,0,521.28,2,2.5
22217,4681,Living Room,Ottoman,World Market,Pending,FALSE,Debit Card,2230.22,0,0,2230.22,8,1.3
64459,8905,Living Room,Sofa,Wayfair,Failed Delivery,TRUE,Google Pay,1514.14,102.89,258.61,1875.64,10,4.9
60277,4122,Living Room,Side Table,Urban Outfitters,Delivered,TRUE,PayPal,662.73,0,130.03,792.76,9,1
45018,1042,Living Room,TV Stand,Wayfair,In Transit,FALSE,Credit Card,1151.9,73.76,0,1225.66,14,1.9
29476,8316,Living Room,Side Table,Wayfair,Cancelled,TRUE,Debit Card,2150.69,83.33,38.01,2272.03,11,1.1
55236,6446,Living Room,Sofa,Overstock,Delivered,FALSE,Google Pay,2404.09,60.24,0,2464.33,9,1.6
59441,8460,Living Room,Armchair,Urban Outfitters,Rescheduled,TRUE,Credit Card,323.74,56.98,242.45,623.17,5,1.8
93066,2646,Living Room,TV Stand,Crate & Barrel,Pending,TRUE,Bank Transfer,1704.99,127.32,76,1908.31,11,1.7
68153,3725,Living Room,Sofa,IKEA,Rescheduled,TRUE,Credit Card,227.51,32.33,202.73,462.57,12,1.8
49251,1474,Living Room,Ottoman,Urban Outfitters,Cancelled,TRUE,Google Pay,1710.19,145.05,27.16,1882.4,10,NIL
91226,4945,Living Room,Side Table,Crate & Barrel,Cancelled,TRUE,PayPal,1207.36,0,51.27,1258.63,10,2.6
93611,5161,Living Room,Coffee Table,West Elm,Rescheduled,TRUE,Credit Card,1812.98,0,47.62,1860.6,14,2.8
70236,5183,Living Room,Sofa,Target,Pending,TRUE,Bank Transfer,1343.43,72.06,200.6,1616.09,14,3.7
67898,6661,Living Room,Ottoman,Urban Outfitters,Cancelled,TRUE,Debit Card,741.97,0,186.27,928.24,9,2.9
49599,4263,Living Room,TV Stand,Ashley Furniture,Failed Delivery,FALSE,Google Pay,723.9,0,0,723.9,14,4.6
45976,1132,Living Room,Sofa,Target,Cancelled,TRUE,Apple Pay,1303.5,120.33,219.56,1643.39,3,2.6
47512,4770,Living Room,Armchair,CB2,Rescheduled,TRUE,Credit Card,1040.86,86.56,39.02,1166.44,13,4.9
36318,3165,Living Room,Armchair,CB2,Rescheduled,FALSE,Google Pay,1620.3,0,0,1620.3,2,3.4
19869,3306,Living Room,Sofa,HomeGoods,In Transit,FALSE,Apple Pay,554.26,114.06,0,668.32,2,4.6
86619,7242,Living Room,Side Table,Ashley Furniture,Failed Delivery,TRUE,Bank Transfer,2073.52,0,65.37,2138.89,4,NIL
93695,7086,Living Room,Sofa,Urban Outfitters,Rescheduled,FALSE,Google Pay,243.25,61.32,0,304.57,1,1.1
24201,4830,Living Room,Armchair,Ashley Furniture,Rescheduled,TRUE,Debit Card,473.52,43.98,166.76,684.26,13,NIL
69459,7078,Living Room,Sofa,Ashley Furniture,Rescheduled,TRUE,Bank Transfer,606.8,127.94,214.6,949.34,5,2.9
64379,2622,Living Room,Armchair,Ashley Furniture,Delivered,TRUE,Credit Card,993.83,85.13,61.73,1140.69,5,4.6
24408,1422,Living Room,Ottoman,IKEA,Failed Delivery,FALSE,Google Pay,1688.35,140.68,0,1829.03,4,4.4
17972,8847,Living Room,Armchair,CB2,In Transit,FALSE,Apple Pay,786.88,0,0,786.88,2,NIL
74260,8267,Living Room,Armchair,Target,Failed Delivery,FALSE,Bank Transfer,2065.29,93.41,0,2158.7,2,NIL
52219,3430,Living Room,Armchair,World Market,Pending,FALSE,Google Pay,890.9,118.43,0,1009.33,14,2.7
18609,3067,Living Room,Sofa,Target,Delivered,FALSE,Google Pay,1380.85,91.3,0,1472.15,11,4.3
46046,9984,Living Room,Ottoman,IKEA,Pending,FALSE,Apple Pay,237.42,80.54,0,317.96,3,4.4
88301,9692,Living Room,Side Table,Urban Outfitters,Failed Delivery,TRUE,Apple Pay,2459.03,0,230.16,2689.19,1,1.1
66370,8398,Living Room,Sofa,Wayfair,Pending,FALSE,Apple Pay,1649.94,147.95,0,1797.89,12,3.9
59060,3500,Living Room,TV Stand,Crate & Barrel,Delivered,TRUE,Debit Card,1190.43,62.07,188.67,1441.17,6,4.1
21957,2398,Living Room,Ottoman,Crate & Barrel,Failed Delivery,TRUE,Bank Transfer,296.53,32.91,95.55,424.99,3,3.8
22219,8075,Living Room,Coffee Table,Pottery Barn,Delivered,TRUE,PayPal,1688.31,63.78,295.45,2047.54,13,2
86869,6400,Living Room,Side Table,IKEA,Failed Delivery,FALSE,Cash on Delivery,2054.37,58.48,0,2112.85,7,1.7
97819,3002,Living Room,Side Table,Overstock,Cancelled,TRUE,PayPal,2321.79,0,141.93,2463.72,11,4.5
55890,7022,Living Room,Ottoman,Ashley Furniture,Delivered,FALSE,PayPal,2160.33,0,0,2160.33,10,3.1
89822,5381,Living Room,Ottoman,Pottery Barn,Cancelled,FALSE,PayPal,1728.36,73.28,0,1801.64,6,4.8
65028,8432,Living Room,Sofa,Urban Outfitters,Failed Delivery,TRUE,PayPal,2069.08,112.07,26.5,2207.65,8,2
24918,6655,Living Room,Ottoman,Target,Delivered,FALSE,Credit Card,2057.65,72.56,0,2130.21,2,1.8
47125,8972,Living Room,TV Stand,IKEA,Pending,TRUE,Apple Pay,1395.25,0,264.61,1659.86,11,1.5
15952,4612,Living Room,Ottoman,World Market,Cancelled,FALSE,Google Pay,320.07,88.74,0,408.81,2,2.6
61807,1897,Living Room,Armchair,Target,Rescheduled,TRUE,Debit Card,1083.02,137.99,165.09,1386.1,11,2.8
11007,4349,Living Room,Sofa,World Market,Failed Delivery,TRUE,Debit Card,228.26,78.5,81.87,388.63,5,2.9
75193,8055,Living Room,Side Table,Overstock,Failed Delivery,TRUE,Debit Card,712.96,,74.04,787,13,2.3
85156,7626,Living Room,Coffee Table,World Market,Delivered,FALSE,Apple Pay,1928.73,0,0,1928.73,4,2.9
78676,2288,Living Room,Coffee Table,HomeGoods,Delivered,TRUE,Debit Card,439.92,66.47,,660.42,4,NIL
33218,9095,Living Room,Side Table,Target,Delivered,FALSE,Google Pay,586.13,0,0,586.13,9,NIL
70521,8404,Living Room,Coffee Table,CB2,Failed Delivery,TRUE,Debit Card,1563.05,143.18,,1741.89,8,3.9
23566,6626,Living Room,Coffee Table,West Elm,Delivered,TRUE,Debit Card,2077.7,0,228.74,2306.44,11,2.7
22249,7937,Living Room,Sofa,Pottery Barn,Cancelled,TRUE,Apple Pay,753.97,118.8,266.38,1139.15,13,1.4
50483,3953,Living Room,Side Table,Unknown,Rescheduled,TRUE,Cash on Delivery,2290.43,68.49,233.41,2592.33,9,3.1
48770,2657,Living Room,Coffee Table,Overstock,Rescheduled,TRUE,Apple Pay,284.49,35.63,80.11,400.23,4,2.1
76543,9843,Living Room,Ottoman,Wayfair,Cancelled,FALSE,Apple Pay,786.42,140.37,0,926.79,8,NIL
98652,4891,Living Room,TV Stand,Overstock,Delivered,TRUE,Google Pay,1134.98,59.01,43.25,1237.24,2,1.2
68841,4833,Living Room,Ottoman,Overstock,Cancelled,FALSE,Cash on Delivery,637.42,50.73,0,688.15,12,2.4
98907,8218,Living Room,Armchair,Target,Cancelled,TRUE,Debit Card,2252.74,55.75,199.28,2507.77,6,NIL
68893,9410,Living Room,Sofa,West Elm,Delivered,FALSE,Apple Pay,1718.99,78.53,0,1797.52,10,NIL
69130,6727,Living Room,Ottoman,Wayfair,Cancelled,TRUE,Apple Pay,2427.16,131.74,288.83,2847.73,2,3.5
65476,2821,Living Room,TV Stand,West Elm,Cancelled,TRUE,Apple Pay,1021.81,61.84,40.11,1123.76,3,2.3
49472,2996,Living Room,Coffee Table,Ashley Furniture,Pending,TRUE,Google Pay,1988.9,0,217,2205.9,13,2.9
18232,2816,Living Room,Ottoman,Target,Rescheduled,TRUE,Apple Pay,1844.32,127.66,,2002.86,1,4.4
78614,6908,Living Room,Coffee Table,World Market,Failed Delivery,TRUE,Credit Card,1573.35,80.91,31.01,1685.27,2,3.3
18870,9618,Living Room,TV Stand,CB2,Delivered,FALSE,Cash on Delivery,414.39,,0,462.54,13,2.6
18855,6649,Living Room,Ottoman,Pottery Barn,Delivered,FALSE,Google Pay,1323,78.66,0,1401.66,14,3.7
27486,1726,Living Room,TV Stand,Overstock,Pending,FALSE,Apple Pay,1271.52,140.01,0,1411.53,2,NIL
15741,4268,Living Room,Armchair,West Elm,Rescheduled,TRUE,Apple Pay,2369.64,113.43,30.47,2513.54,4,3.2
47501,6848,Living Room,Coffee Table,Overstock,Failed Delivery,FALSE,Credit Card,2169.59,85.06,0,2254.65,7,3.6
45811,3039,Living Room,Armchair,World Market,Delivered,FALSE,PayPal,275.15,26.97,0,302.12,14,4.3
60678,6554,Living Room,Side Table,CB2,Pending,FALSE,Credit Card,1526.95,126.22,0,1653.17,14,4.8
34486,9129,Living Room,Armchair,Unknown,Pending,TRUE,Bank Transfer,226.54,82.75,40.45,349.74,9,1.3
96628,5843,Living Room,Ottoman,Target,Rescheduled,TRUE,Credit Card,2024.25,66.57,215.02,2305.84,8,4
14081,3339,Living Room,Sofa,HomeGoods,Delivered,FALSE,Bank Transfer,310.41,47.82,0,358.23,6,4.2
18812,4866,Living Room,TV Stand,IKEA,Cancelled,TRUE,Debit Card,1962.26,85.3,84.75,2132.31,2,1.2
75410,9482,Living Room,TV Stand,Target,Failed Delivery,FALSE,Credit Card,1777.3,,0,1829.37,14,5
68493,4515,Living Room,Ottoman,Target,Delivered,FALSE,Credit Card,1396.18,111.24,0,1507.42,13,4.9
90199,5678,Living Room,Armchair,Ashley Furniture,Delivered,TRUE,Credit Card,2332.64,0,162.38,2495.02,11,2.9
39391,2988,Living Room,Ottoman,IKEA,Pending,FALSE,PayPal,422.79,40.32,0,463.11,1,2.8
13445,6912,Living Room,Ottoman,Wayfair,Failed Delivery,TRUE,Credit Card,1333.82,89.12,212.53,1635.47,7,NIL
63665,2208,Living Room,Sofa,West Elm,Delivered,FALSE,Credit Card,2147.64,0,0,2147.64,10,1.1
68979,8632,Living Room,TV Stand,Pottery Barn,Rescheduled,FALSE,PayPal,626.2,141.1,0,767.3,4,3.3
31581,3653,Living Room,Coffee Table,Overstock,Failed Delivery,TRUE,Google Pay,1428.63,118.19,157.82,1704.64,13,1.5
55353,9501,Living Room,Ottoman,West Elm,Failed Delivery,TRUE,Debit Card,223.11,55.98,46.83,325.92,4,1.3
42847,4216,Living Room,TV Stand,Unknown,Rescheduled,FALSE,PayPal,2358.25,0,0,2358.25,14,3.9
87569,3526,Living Room,TV Stand,Crate & Barrel,Failed Delivery,TRUE,Apple Pay,1869.31,136.57,38.83,2044.71,12,2.1
91016,1496,Living Room,Ottoman,Target,Rescheduled,FALSE,PayPal,739.8,0,0,739.8,2,1.9
71141,3007,Living Room,Coffee Table,CB2,Pending,TRUE,Apple Pay,1732.8,0,51.37,1784.17,1,3.2
45058,8366,Living Room,TV Stand,Pottery Barn,Delivered,FALSE,Credit Card,667.22,107.12,0,774.34,9,NIL
22689,1829,Living Room,TV Stand,Crate & Barrel,Delivered,TRUE,Debit Card,560.47,95.35,189.23,845.05,1,4.7
38199,6781,Living Room,Ottoman,CB2,Cancelled,FALSE,Cash on Delivery,435.8,54.85,0,490.65,1,2.2
46877,9108,Living Room,Ottoman,World Market,Delivered,TRUE,Cash on Delivery,1860.86,91.54,54.78,2007.18,10,1.8
66482,3194,Living Room,Armchair,Crate & Barrel,In Transit,TRUE,Debit Card,1973.77,97.68,133.24,2204.69,13,1.3
16705,4189,Living Room,Armchair,HomeGoods,Failed Delivery,TRUE,Debit Card,1808.29,125.69,29.15,1963.13,8,1.5
88966,9341,Living Room,Coffee Table,Crate & Barrel,Pending,FALSE,Google Pay,1488.33,88.55,0,1576.88,6,3.1
31299,7438,Living Room,TV Stand,Pottery Barn,Rescheduled,TRUE,Cash on Delivery,1599.62,90.93,127.38,1817.93,6,NIL
87820,6511,Living Room,Coffee Table,Overstock,Cancelled,TRUE,Debit Card,1667.27,137.72,183.73,1988.72,11,4.5
58281,6427,Living Room,Sofa,Unknown,Rescheduled,FALSE,Credit Card,1389.17,97.52,0,1486.69,10,3.3
14138,2800,Living Room,Ottoman,Target,Failed Delivery,TRUE,Bank Transfer,1578.09,57.73,75,1710.82,1,2.7
51124,3837,Living Room,TV Stand,Wayfair,Rescheduled,FALSE,Bank Transfer,1518.67,0,0,1518.67,5,4.1
70249,9734,Living Room,Ottoman,CB2,Pending,FALSE,Cash on Delivery,1116.94,0,0,1116.94,5,NIL
35200,5038,Living Room,Side Table,Target,Delivered,FALSE,PayPal,2160.27,113.14,0,2273.41,2,4.9
47700,2294,Living Room,TV Stand,Wayfair,Rescheduled,FALSE,Cash on Delivery,1118.69,112.93,0,1231.62,7,1.4
55398,8247,Living Room,Side Table,Pottery Barn,Cancelled,TRUE,Apple Pay,588.59,83.98,181.51,854.08,2,3.8
97796,9700,Living Room,Sofa,World Market,Delivered,TRUE,Google Pay,1227.26,,61.42,1363.15,12,1.2
49110,2758,Living Room,Side Table,Pottery Barn,In Transit,FALSE,Apple Pay,1836.23,135.34,0,1971.57,12,1.7
27589,9261,Living Room,Ottoman,Overstock,In Transit,TRUE,Bank Transfer,2321.74,149.29,,2743.69,8,4.5
66059,9442,Living Room,Armchair,Urban Outfitters,Delivered,TRUE,Credit Card,2375.66,,281.39,2729.99,1,2.1
72580,6301,Living Room,Side Table,West Elm,Pending,FALSE,Credit Card,2205.66,54.65,0,2260.31,13,3.1
71000,6026,Living Room,Ottoman,Crate & Barrel,Cancelled,FALSE,PayPal,490.32,42.03,0,532.35,14,NIL
97044,4578,Living Room,Side Table,Urban Outfitters,Delivered,FALSE,PayPal,441.94,82.75,0,524.69,5,2.3
42435,2341,Living Room,Sofa,Overstock,Failed Delivery,TRUE,Google Pay,432.6,85.45,183.21,701.26,7,1.4
69432,3161,Living Room,Side Table,Crate & Barrel,Delivered,TRUE,Credit Card,509.33,148.63,54.83,712.79,13,3.8
80931,1987,Living Room,Side Table,World Market,Rescheduled,TRUE,PayPal,1058.24,0,33.17,1091.41,5,NIL
19046,8734,Living Room,Coffee Table,World Market,In Transit,TRUE,Apple Pay,633.51,68.18,109.7,811.39,11,3.4
59236,2314,Living Room,TV Stand,Unknown,In Transit,FALSE,Credit Card,1490.88,80.59,0,1571.47,13,1.2
80419,7439,Living Room,Sofa,Target,In Transit,TRUE,Apple Pay,2320.8,0,100.47,2421.27,4,4.7
12979,5888,Living Room,Side Table,Urban Outfitters,Pending,FALSE,Credit Card,1792.8,,0,1792.8,3,1.9
59712,4762,Living Room,Sofa,World Market,Pending,TRUE,Bank Transfer,725.88,68.45,71.8,866.13,6,1.6
96533,7868,Living Room,Armchair,Urban Outfitters,Pending,FALSE,Google Pay,207.87,29.38,0,237.25,13,4.4
47914,4836,Living Room,TV Stand,Pottery Barn,Failed Delivery,TRUE,PayPal,2342.59,124.36,184.07,2651.02,6,2.3
78742,6222,Living Room,Sofa,Unknown,Cancelled,FALSE,Cash on Delivery,222.18,26.01,0,248.19,14,1.3
29558,5913,Living Room,Sofa,Overstock,Failed Delivery,TRUE,Google Pay,1195.83,71.02,198.06,1464.91,9,4.3
98299,1647,Living Room,Armchair,Overstock,Delivered,FALSE,Credit Card,1925.44,58.13,0,1983.57,8,4.6
47101,7236,Living Room,TV Stand,CB2,In Transit,TRUE,Debit Card,723.01,0,41.07,764.08,12,1.2
44180,7841,Living Room,Side Table,HomeGoods,Failed Delivery,TRUE,Apple Pay,1495.43,0,53.26,1548.69,11,1.1
74004,4015,Living Room,Coffee Table,Pottery Barn,Pending,TRUE,Apple Pay,254.06,27.33,59.29,340.68,13,1.3
96413,8993,Living Room,TV Stand,West Elm,Cancelled,TRUE,Debit Card,2218.9,97.46,56.05,2372.41,3,NIL
29516,4948,Living Room,TV Stand,Target,Delivered,TRUE,Debit Card,1646.98,137.48,192.68,1977.14,6,3.3
39603,5914,Living Room,Sofa,Urban Outfitters,Failed Delivery,FALSE,Debit Card,2148.5,0,0,2148.5,3,4.7
99658,2320,Living Room,Side Table,CB2,In Transit,FALSE,Debit Card,1503.1,0,0,1503.1,10,2.1
22255,7640,Living Room,Coffee Table,HomeGoods,In Transit,FALSE,Debit Card,409.71,80.53,0,490.24,13,1.4
84289,8790,Living Room,Coffee Table,CB2,Rescheduled,TRUE,Bank Transfer,2205.16,107.26,154.79,2467.21,7,1.9
45532,1762,Living Room,Sofa,West Elm,Rescheduled,TRUE,Debit Card,1977.52,0,44.48,2022,9,3.9
33508,6152,Living Room,Side Table,Urban Outfitters,Failed Delivery,TRUE,Google Pay,770.89,125.45,170.39,1066.73,5,4.2
53480,7288,Living Room,Coffee Table,Unknown,Rescheduled,TRUE,PayPal,1911.98,55.99,102.41,2070.38,7,3.5
19963,6580,Living Room,TV Stand,World Market,Cancelled,TRUE,PayPal,1872.65,71.91,167.14,2111.7,11,4.6
82487,7150,Living Room,TV Stand,CB2,Delivered,FALSE,Debit Card,742.07,99.19,0,841.26,10,2.7
61068,6188,Living Room,Ottoman,Ashley Furniture,Delivered,FALSE,Cash on Delivery,2212.83,,0,2212.83,3,NIL
57175,5419,Living Room,Coffee Table,West Elm,In Transit,FALSE,Google Pay,2394.87,98.69,0,2493.56,3,NIL
13442,2468,Living Room,Coffee Table,HomeGoods,Pending,TRUE,Credit Card,1737.39,,52.03,1878.9,14,2.6
60493,1202,Living Room,TV Stand,HomeGoods,In Transit,TRUE,Bank Transfer,1687.74,52.07,116.9,1856.71,5,2.7
60829,2387,Living Room,Sofa,Pottery Barn,Delivered,FALSE,Credit Card,2393.25,0,,2393.25,3,NIL
84967,9537,Living Room,Ottoman,CB2,Failed Delivery,TRUE,Cash on Delivery,2050.06,58.64,57.29,2165.99,3,3.8
42990,5040,Living Room,Side Table,Target,Failed Delivery,TRUE,Google Pay,966.51,63.69,27.67,1057.87,8,NIL
91924,9123,Living Room,TV Stand,Ashley Furniture,Cancelled,TRUE,Cash on Delivery,565.26,139.5,33.35,738.11,3,3.3
87831,4203,Living Room,Armchair,Overstock,In Transit,TRUE,Apple Pay,702.36,66.94,150.79,920.09,9,3.3
53193,8212,Living Room,TV Stand,Wayfair,Failed Delivery,TRUE,Bank Transfer,674.57,0,132.51,807.08,7,3.1
95332,3230,Living Room,Sofa,Pottery Barn,Rescheduled,TRUE,Credit Card,1921.15,70.38,114.07,2105.6,5,4.1
72784,6147,Living Room,TV Stand,Overstock,Failed Delivery,FALSE,Credit Card,1858.86,118.99,0,1977.85,14,4.2
33283,7524,Living Room,Ottoman,Urban Outfitters,Rescheduled,FALSE,Cash on Delivery,2401.45,0,0,2401.45,5,4
86315,7566,Living Room,Ottoman,IKEA,Pending,TRUE,Cash on Delivery,539.99,92.21,146.09,778.29,11,4.4
80040,9300,Living Room,Sofa,Ashley Furniture,Pending,TRUE,Bank Transfer,1983.2,136.29,33.06,2152.55,13,3.5
68429,7129,Living Room,Coffee Table,CB2,Cancelled,FALSE,Credit Card,1127.54,0,0,1127.54,6,1.7
64522,2406,Living Room,Side Table,Ashley Furniture,Failed Delivery,FALSE,Google Pay,376.73,31.29,0,408.02,13,5
37114,9537,Living Room,Sofa,IKEA,Rescheduled,TRUE,Debit Card,2202.94,,122.58,2433.02,7,2.4
72411,2599,Living Room,Side Table,Target,Cancelled,FALSE,Credit Card,1915.84,63.01,0,1978.85,12,NIL
51800,2100,Living Room,Ottoman,Overstock,In Transit,TRUE,Credit Card,2235.36,89.78,34.66,2359.8,11,2.3
41970,9454,Living Room,Side Table,HomeGoods,Rescheduled,TRUE,Google Pay,2489.34,108.29,263.43,2861.06,12,4.8
70562,4798,Living Room,Coffee Table,World Market,Cancelled,TRUE,Credit Card,2130.13,72.3,210.63,2413.06,9,1.2
61849,1478,Living Room,TV Stand,Crate & Barrel,In Transit,TRUE,Apple Pay,2104.43,146,95.11,2345.54,10,2.4
85674,2667,Living Room,Sofa,Overstock,Delivered,FALSE,Credit Card,2374.29,55.6,0,2429.89,2,3.4
86939,2871,Living Room,Coffee Table,CB2,Cancelled,TRUE,PayPal,2187.48,0,35.78,2223.26,5,1.9
55603,6766,Living Room,Armchair,West Elm,Pending,TRUE,Credit Card,1281.92,,261.14,1543.06,8,1.7
41270,6003,Living Room,Armchair,Urban Outfitters,Delivered,FALSE,Apple Pay,1761.12,51.48,0,1812.6,9,4.7
